index,reference_complete,direction,stage,reference_recovery,top1_correct,search_incomplete,capped,search_seconds,evaluation_seconds,cpu_seconds,peak_rss_mb,old_reference_recovery,old_top1_correct,recovery_change,archive,evaluation
1668,True,P_to_R,complete,recovered,False,False,True,128.39682163577527,17.653759034350514,122.664458,2182.21484375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1668/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1668/evaluation.json
1669,True,P_to_R,complete,recovered,False,False,True,0.8986721271649003,0.1909089731052518,1.785666,128.11328125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1669/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1669/evaluation.json
1670,True,P_to_R,complete,recovered,False,False,True,14.880849992856383,3.8369647627696395,15.137255,340.21484375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1670/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1670/evaluation.json
1671,True,P_to_R,complete,recovered,False,False,True,223.5411242651753,14.846219960134476,213.60161,3786.0859375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1671/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1671/evaluation.json
1672,True,P_to_R,complete,recovered,True,False,False,0.3087084977887571,0.05970451096072793,1.623697,120.59375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1672/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1672/evaluation.json
1673,True,P_to_R,complete,recovered,True,False,False,0.5376557572744787,0.11827165307477117,1.83256,126.08984375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1673/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1673/evaluation.json
1674,True,P_to_R,complete,recovered,False,False,True,18.855086789932102,6.249775985954329,18.75051,370.578125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1674/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1674/evaluation.json
1675,True,P_to_R,complete,recovered,True,False,True,22.05963342101313,3.5317423418164253,22.320946,423.625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1675/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1675/evaluation.json
1676,True,P_to_R,complete,recovered,True,False,False,0.30360182002186775,0.04214807320386171,1.19426,120.71875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1676/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1676/evaluation.json
1677,True,P_to_R,complete,recovered,False,False,True,19.67085613310337,2.874675146304071,19.954413,350.0546875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1677/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1677/evaluation.json
1678,True,P_to_R,complete,recovered,False,False,True,39.00439132004976,10.809191087260842,38.219161,742.52734375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1678/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1678/evaluation.json
1679,True,P_to_R,complete,recovered,False,False,True,23.453201954253018,5.708853100426495,22.850922999999998,496.17578125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1679/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1679/evaluation.json
1680,True,P_to_R,complete,recovered,False,False,True,16.6406738050282,7.099271092563868,16.398874,351.00390625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1680/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1680/evaluation.json
1681,True,P_to_R,complete,recovered,True,False,True,11.81830018851906,2.2468439573422074,12.416509,268.3046875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1681/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1681/evaluation.json
1682,True,P_to_R,complete,recovered,True,False,True,83.87483940413222,4.478504844009876,82.550647,1347.58203125,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1682/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1682/evaluation.json
1683,True,P_to_R,complete,recovered,True,False,True,106.76633558096364,13.099224680103362,103.404431,1415.8984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1683/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1683/evaluation.json
1684,True,P_to_R,complete,recovered,False,False,False,3.9067289289087057,0.9871608661487699,4.603343,162.31640625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1684/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1684/evaluation.json
1685,True,P_to_R,complete,recovered,False,False,True,13.323619002010673,4.1299642897211015,13.53528,325.88671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1685/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1685/evaluation.json
1686,True,P_to_R,complete,recovered,False,False,True,7.128900838084519,2.2110626930370927,7.763904999999999,249.93359375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1686/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1686/evaluation.json
1687,True,P_to_R,complete,recovered,,True,True,,0.12684519262984395,,,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1687/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1687/evaluation.json
1688,True,P_to_R,complete,recovered,,True,True,,0.13330605113878846,,,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1688/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1688/evaluation.json
1689,True,P_to_R,complete,recovered,False,False,True,213.98665230209008,11.586560293566436,208.41984300000001,2853.41796875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1689/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1689/evaluation.json
1690,True,P_to_R,complete,recovered,,True,False,,0.03814002079889178,,,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1690/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1690/evaluation.json
1691,True,P_to_R,complete,recovered,,True,False,,0.014948931988328695,,,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1691/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1691/evaluation.json
1692,True,P_to_R,complete,recovered,False,False,True,62.278617933159694,6.985886678099632,58.659375999999995,1150.64453125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1692/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1692/evaluation.json
1693,True,P_to_R,complete,recovered,False,False,True,85.5904431019444,6.23842864506878,82.903998,1698.03125,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1693/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1693/evaluation.json
1694,True,P_to_R,complete,recovered,,True,True,,0.256799953058362,,,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1694/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1694/evaluation.json
1695,True,P_to_R,complete,recovered,False,False,True,28.595467559061944,2.1159182069823146,28.285739,418.2109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1695/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1695/evaluation.json
1696,True,P_to_R,complete,recovered,True,False,True,36.291224332060665,3.155589085072279,35.608777999999994,538.03125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1696/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1696/evaluation.json
1697,True,P_to_R,complete,recovered,False,False,True,12.283692608587444,1.6924609439447522,12.491059,350.30859375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1697/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1697/evaluation.json
1698,True,P_to_R,complete,recovered,True,False,True,30.216782429255545,2.4174136808142066,30.605824,411.35546875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1698/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1698/evaluation.json
1699,True,P_to_R,complete,recovered,True,False,False,0.6729565113782883,0.13453138060867786,1.661727,127.2109375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1699/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1699/evaluation.json
1700,True,P_to_R,complete,recovered,True,False,False,0.6694320244714618,0.11500132083892822,1.6772729999999998,130.15234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1700/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1700/evaluation.json
1701,True,P_to_R,complete,recovered,True,False,True,6.653127547819167,0.7795075019821525,6.802848,224.0234375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1701/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1701/evaluation.json
1702,True,P_to_R,complete,recovered,True,False,True,292.44541792199016,22.812948337057605,286.506551,2836.875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1702/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1702/evaluation.json
1703,True,P_to_R,complete,recovered,True,False,True,16.949306286871433,1.4496062530670315,15.760426,363.15625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1703/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1703/evaluation.json
1704,True,P_to_R,complete,recovered,True,False,True,53.24801346100867,6.085555869154632,51.454508,750.91796875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1704/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1704/evaluation.json
1705,True,P_to_R,complete,recovered,True,False,True,34.431453885510564,4.00309176556766,33.631555,631.02734375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1705/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1705/evaluation.json
1706,True,P_to_R,complete,recovered,False,False,True,14.432015682570636,3.4533567782491446,14.945229000000001,334.57421875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1706/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1706/evaluation.json
1707,True,P_to_R,complete,recovered,False,False,True,97.405541989021,14.378475308418274,96.60488,986.30859375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1707/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1707/evaluation.json
1708,True,P_to_R,complete,recovered,False,False,False,0.8665007269009948,0.0589815704151988,1.2986,120.54296875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1708/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1708/evaluation.json
1709,True,P_to_R,complete,recovered,False,False,True,3.036394763737917,0.4068383928388357,3.805341,176.4296875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1709/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1709/evaluation.json
1710,True,P_to_R,complete,recovered,True,False,False,1.200824229978025,0.03362902719527483,1.349478,119.55078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1710/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1710/evaluation.json
1711,True,P_to_R,complete,recovered,False,False,True,8.749947370029986,2.79441022220999,8.955001,247.7734375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1711/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1711/evaluation.json
1712,True,P_to_R,complete,recovered,False,False,True,11.401370851323009,1.6384510081261396,11.809386,292.01953125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1712/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1712/evaluation.json
1713,True,P_to_R,complete,recovered,False,False,False,3.3386419881135225,0.5175029095262289,3.704084,144.109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1713/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1713/evaluation.json
1714,True,P_to_R,complete,recovered,False,False,False,2.1130018630065024,0.3254948970861733,2.434424,132.63671875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1714/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1714/evaluation.json
1715,True,P_to_R,complete,recovered,False,False,True,15.407733547966927,4.030481124296784,15.308086000000001,382.0,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1715/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1715/evaluation.json
1716,True,P_to_R,complete,recovered,True,False,True,50.474310079589486,6.961493492126465,49.326533,801.1171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1716/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1716/evaluation.json
1717,True,P_to_R,complete,recovered,True,False,True,15.722890862263739,2.484984449110925,15.524229,362.82421875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1717/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1717/evaluation.json
1718,True,P_to_R,complete,recovered,False,False,True,48.97949743270874,6.632812590803951,47.070137,973.46484375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1718/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1718/evaluation.json
1719,True,P_to_R,complete,recovered,False,False,True,2.703329897020012,0.5864261989481747,3.496343,158.234375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1719/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1719/evaluation.json
1720,True,P_to_R,complete,recovered,True,False,True,10.573041576193646,1.0690648399759084,10.900128,264.640625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1720/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1720/evaluation.json
1721,True,P_to_R,complete,recovered,False,False,True,39.55903806257993,2.983703024685383,38.852832,730.32421875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1721/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1721/evaluation.json
1722,True,P_to_R,complete,recovered,True,False,True,47.663745703175664,3.456780269742012,47.838893,638.9765625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1722/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1722/evaluation.json
1723,True,P_to_R,complete,recovered,False,False,True,136.87422240059823,16.71926357410848,134.54287,1380.078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1723/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1723/evaluation.json
1724,True,P_to_R,complete,recovered,True,False,True,86.35529885208234,7.576240024063736,84.850945,1197.65625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1724/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1724/evaluation.json
1725,True,P_to_R,complete,recovered,True,False,False,0.9763152273371816,0.06543922144919634,1.4625620000000001,121.79296875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1725/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1725/evaluation.json
1726,True,P_to_R,complete,recovered,True,False,False,0.9995077829807997,0.07411869522184134,1.471733,122.15234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1726/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1726/evaluation.json
1727,True,P_to_R,complete,recovered,True,False,False,0.725676822476089,0.07993922755122185,1.403122,122.45703125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1727/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1727/evaluation.json
1728,True,P_to_R,complete,recovered,False,False,False,1.8040226651355624,0.3410539450123906,2.321387,133.76171875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1728/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1728/evaluation.json
1729,True,P_to_R,complete,unknown,False,False,True,6.3620301596820354,120.29633605945855,6.076807,219.296875,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1729/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1729/evaluation.json
1730,True,P_to_R,complete,recovered,False,False,True,18.11194779165089,2.314350009895861,17.798731,475.75390625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1730/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1730/evaluation.json
1731,True,P_to_R,complete,recovered,False,False,True,5.963479990139604,1.6091121714562178,6.771943,218.58984375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1731/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1731/evaluation.json
1732,True,P_to_R,complete,recovered,True,False,True,20.082779709249735,2.082960646599531,20.408579999999997,504.046875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1732/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1732/evaluation.json
1733,True,P_to_R,complete,recovered,True,False,False,0.3157484643161297,0.06201453227549791,1.313241,120.98046875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1733/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1733/evaluation.json
1734,True,P_to_R,complete,recovered,False,False,False,1.1063242983072996,0.23903975263237953,2.098396,128.390625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1734/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1734/evaluation.json
1735,True,P_to_R,complete,recovered,False,False,False,4.253721484914422,1.2645894903689623,5.0989189999999995,174.29296875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1735/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1735/evaluation.json
1736,True,P_to_R,complete,recovered,True,False,True,5.64839921053499,1.023923221975565,6.408989999999999,209.4375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1736/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1736/evaluation.json
1737,True,P_to_R,complete,recovered,False,False,False,1.933654167689383,0.3213304243981838,2.9001189999999997,135.109375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1737/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1737/evaluation.json
1738,True,P_to_R,complete,recovered,False,False,True,3.4154260009527206,1.1190906311385334,3.896634,159.43359375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1738/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1738/evaluation.json
1739,True,P_to_R,complete,not_recovered,False,False,False,0.7071676761843264,0.2858189919497818,1.6361679999999998,125.7265625,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1739/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1739/evaluation.json
1740,True,P_to_R,complete,recovered,False,False,False,0.3061754140071571,0.10172090795822442,1.256363,120.37109375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1740/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1740/evaluation.json
1741,True,P_to_R,complete,recovered,False,False,True,7.712292192038149,1.818200632929802,8.219157,224.46875,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1741/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1741/evaluation.json
1742,True,P_to_R,complete,recovered,False,False,True,8.848740437068045,1.1990960619878024,8.650732,248.25390625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1742/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1742/evaluation.json
1743,True,P_to_R,complete,recovered,True,False,True,2.6017369627952576,0.546014403924346,3.3434299999999997,143.83984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1743/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1743/evaluation.json
1744,True,P_to_R,complete,recovered,False,False,True,32.670961916446686,3.5679494170472026,31.211372,672.08984375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1744/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1744/evaluation.json
1745,True,P_to_R,complete,recovered,False,False,True,2.2446570550091565,0.5206934851594269,3.065768,154.46875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1745/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1745/evaluation.json
1746,True,P_to_R,complete,recovered,False,False,True,69.06173612293787,12.011441140901297,66.086979,1112.88671875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1746/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1746/evaluation.json
1747,True,P_to_R,complete,recovered,False,False,False,3.8275766507722437,0.7263751621358097,4.433756,146.62890625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1747/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1747/evaluation.json
1748,True,P_to_R,complete,recovered,True,False,False,3.9758172121364623,0.9174813081044704,4.47806,163.92578125,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1748/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1748/evaluation.json
1749,True,P_to_R,complete,recovered,True,False,True,28.026751317083836,6.3003351809456944,27.712227,401.43359375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1749/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1749/evaluation.json
1750,True,P_to_R,complete,recovered,False,False,True,47.47355446591973,15.175451567862183,45.772435,899.6015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1750/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1750/evaluation.json
