index,balanced,source_atoms,target_atoms,target_heavy_atoms,reference_complete,reference_target_coverage,stage,evaluated,completion_run,search_incomplete,reused_search,archive,partial_archive,evaluation,reference_pairs,reference_annotation_complete,top1_correct,representative_recovery,reference_recovery,top_terminal,witness_terminal,candidate_terminals,unique_representative_chemistries,unique_heavy_representatives,best_target_heavy_coverage,best_target_all_atom_coverage,capped,symbolic_queries,unknown_queries,evaluation_seconds,evaluator_sha256,search_wall_seconds,search_archive_seconds,search_mode,search_saved_cuts_reused,search_cold_search,search_cpu_seconds,search_peak_rss_mb,search_hostname,search_slurm_job,search_cpu_model,metric_elapsed_seconds,metric_cut_count,metric_raw_result_count,metric_retained_branch_count,metric_max_live_branches,metric_max_growth_candidates,metric_subtree_branch_cap_count,metric_worker_returned_branch_count,metric_parent_merge_seconds,metric_completed_group_requests,metric_completed_group_calculations,metric_completed_group_cache_hits,metric_worker_search_seconds,metric_checkpoint_seconds,metric_symmetry_finalization_seconds,top_broken,top_formed,top_bond_order_changed,search_cpu_seconds_scope,search_child_cpu_seconds
1316,False,21,16,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1316/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1316/evaluation.json,9,True,True,True,recovered,213,213,62,6,,1.0,1.0,False,0,0,0.029532799031585455,,0.42540397588163614,0.14495933009311557,,,,1.438195,120.51171875,bosque20,436551,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.3828735928982496,20,62,62,3,12,0,0,0.0030714641325175762,163,117,46,0.19186384743079543,0.15559923136606812,0.02904701419174671,3,1,0,,
1317,False,35,26,14,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1317/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1317/evaluation.json,14,True,True,True,recovered,441,441,640,36,,1.0,1.0,False,0,0,0.44407539488747716,,4.233486024197191,1.7029039040207863,,,,6.570793999999999,155.9765625,bosque20,436552,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.46673376718536,35,640,640,21,22,0,0,0.042379315942525864,2333,1340,993,1.9521736553870142,0.9662553695961833,0.48448637686669827,3,3,1,,
1318,False,57,46,23,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1318/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1318/evaluation.json,23,True,True,True,recovered,714,714,7295,276,,1.0,1.0,True,0,0,8.229019998107105,,93.4250105349347,54.05068673193455,,,,141.809865,1038.05078125,bosque20,436553,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,70.7416411372833,56,7295,7295,100,30,11793,0,0.6485405629500747,28369,21742,6627,32.20353333838284,25.983132561668754,11.599803760647774,5,4,0,,
1319,False,34,29,19,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1319/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1319/evaluation.json,19,True,False,True,recovered,2,5,698,22,,1.0,1.0,True,0,0,0.5778126670047641,,4.818806399125606,1.9389758198522031,,,,6.538076,156.94140625,bosque20,436554,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.4200668521225452,35,698,698,100,32,3,0,0.03029576502740383,2492,1732,760,1.7625071657821536,1.0144596439786255,0.593233535066247,4,2,0,,
1320,False,25,24,10,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1320/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1320/evaluation.json,10,True,True,True,recovered,1263,1263,429,50,,1.0,1.0,False,0,0,0.22669287165626884,,2.14684752561152,1.6301584779284894,,,,4.189002,144.1171875,bosque20,436555,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.6272895126603544,25,429,429,27,9,0,0,0.02079014014452696,1713,1287,426,0.6167006464675069,0.6362128942273557,0.3473668829537928,2,2,0,,
1321,False,16,15,5,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1321/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1321/evaluation.json,5,True,True,True,recovered,203,203,82,8,,1.0,1.0,False,0,0,0.02660715440288186,,0.30820957385003567,0.14428671589121222,,,,1.4249899999999998,121.2734375,bosque20,436556,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.20840255077928305,16,82,82,5,6,0,0,0.002980025950819254,223,208,15,0.09934397833421826,0.061708579771220684,0.04211084404960275,2,1,1,,
1322,False,25,19,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1322/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1322/evaluation.json,9,True,True,True,recovered,252,252,75,1,,1.0,1.0,False,0,0,0.03913293406367302,,0.5161781311035156,0.13152237981557846,,,,1.5640189999999998,120.875,bosque20,436557,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.4297660938464105,25,75,75,1,10,0,0,0.003122021909803152,184,111,73,0.24577337317168713,0.14613189175724983,0.031033657025545835,2,1,0,,
1323,False,46,44,21,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1323/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1323/evaluation.json,21,True,True,True,recovered,849,849,370,6,,1.0,0.9545454545454546,False,0,0,0.40242514619603753,,2.9450428928248584,1.4107213360257447,,,,4.670868,141.74609375,bosque20,436558,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.444155776873231,47,370,370,14,21,0,0,0.015136156231164932,979,603,376,1.4127215901389718,0.6662910510785878,0.33883571112528443,3,4,1,,
1324,False,25,26,12,False,0.9166666666666666,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1324/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1324/evaluation.json,11,False,,True,recovered,350,350,3558,21,,0.9166666666666666,0.9615384615384616,True,0,0,2.0529369229916483,,14.593825115822256,8.22650812100619,,,,21.938758999999997,279.96875,bosque46,436559,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,10.601832360960543,28,3558,3558,100,28,514,0,0.15940036508254707,11459,9342,2117,2.6378226885572076,5.132141863461584,2.649127898970619,1,2,0,,
1325,False,53,52,23,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1325/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1325/evaluation.json,23,True,True,True,recovered,4057,4057,8761,39,,1.0,0.9807692307692307,True,0,0,10.561178043950349,,60.63529783580452,41.872271130094305,,,,98.113225,777.921875,bosque46,436560,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,42.49407857609913,56,8761,8761,100,84,13161,0,0.5552915940061212,18289,11855,6434,12.5170060666278,22.296989255351946,7.016135557089001,1,2,1,,
1326,False,25,19,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1326/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1326/evaluation.json,9,True,False,True,recovered,47,32,89,16,,1.0,1.0,False,0,0,0.043854492949321866,,0.5233849119395018,0.8738671189639717,,,,1.72822,120.36328125,bosque46,436561,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.4700053969863802,26,89,89,6,8,0,0,0.002362110884860158,140,102,38,0.26572536607272923,0.16508422885090113,0.03289610589854419,2,1,0,,
1327,False,55,55,29,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1327/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1327/evaluation.json,29,True,False,True,recovered,11,167,290,14,,1.0,0.9636363636363636,False,0,0,0.3983633229508996,,3.0746463611721992,1.2265348639339209,,,,5.064485,143.14453125,bosque46,436562,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.563361048931256,59,290,290,8,68,0,0,0.011836741119623184,785,502,283,1.4314739457331598,0.7705232857260853,0.325098266126588,3,3,0,,
1328,False,27,25,13,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1328/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1328/evaluation.json,13,True,True,True,recovered,2,2,241,8,,1.0,1.0,False,0,0,0.15121982200071216,,1.5187575309537351,0.6293485208880156,,,,2.956689,130.59375,bosque46,436563,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.182196208043024,27,241,241,28,16,0,0,0.011306032072752714,899,765,134,0.49859119043685496,0.4445031511131674,0.22202240210026503,2,2,1,,
1329,False,16,17,9,False,0.8888888888888888,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1329/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1329/evaluation.json,8,False,,True,recovered,3,3,51,1,,0.8888888888888888,0.9411764705882353,False,0,0,0.022036824841052294,,0.29942298005335033,0.06242772797122598,,,,1.345221,119.1640625,bosque46,436564,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.2741894379723817,17,51,51,1,10,0,0,0.0014323769137263298,81,51,30,0.12628677347674966,0.1273479526862502,0.016735553042963147,0,2,1,,
1330,False,34,25,12,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1330/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1330/evaluation.json,12,True,True,True,recovered,1820,1820,1848,155,,1.0,1.0,True,0,0,1.1404471129644662,,11.988641845993698,6.138171210186556,,,,18.496439,245.1796875,bosque46,436565,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,9.500203743111342,34,1848,1848,100,28,698,0,0.1980322110466659,6551,4623,1928,4.859104709932581,2.701688297558576,1.6726213488727808,6,2,0,,
1331,False,33,31,13,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1331/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1331/evaluation.json,13,True,True,True,recovered,6323,6323,2277,79,,1.0,1.0,True,0,0,1.522527193883434,,12.451741724973544,7.097649140981957,,,,19.56037,258.98046875,bosque46,436566,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,9.372195028001443,33,2277,2277,100,20,2134,0,0.21750374417752028,6617,5623,994,3.5260210547130555,3.661407393636182,1.9359145190101117,2,1,0,,
1332,False,19,20,10,False,0.9,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1332/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1332/evaluation.json,9,False,,True,recovered,11,11,60,1,,0.9,0.95,False,0,0,0.042954980162903666,,0.34317125706002116,0.08354957913979888,,,,1.429098,120.21484375,bosque46,436567,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.3102702908217907,20,60,60,1,12,0,0,0.0018151227850466967,99,67,32,0.15278481738641858,0.1303631141781807,0.02267270488664508,0,2,1,,
1333,False,44,40,23,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1333/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1333/evaluation.json,23,True,True,True,recovered,1,1,146,2,,1.0,1.0,False,0,0,0.21091968612745404,,1.565492542926222,0.3386275670491159,,,,2.780991,126.23828125,bosque46,436568,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.4252077338751405,47,146,146,2,23,0,0,0.004909886047244072,216,144,72,1.0027985686901957,0.3079241067171097,0.08908815705217421,4,1,0,,
1334,False,40,41,20,False,0.95,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1334/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1334/evaluation.json,19,False,,True,recovered,81,81,209,7,,0.95,0.9512195121951219,False,0,0,0.19530458794906735,,1.5658918251283467,0.5762917760293931,,,,2.991431,130.796875,bosque46,436569,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.2977219601161778,40,209,209,17,18,0,0,0.007038736017420888,486,384,102,0.6556919270660728,0.4331636370625347,0.19379593594931066,1,3,1,,
1335,False,27,21,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1335/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1335/evaluation.json,9,True,True,True,recovered,5,5,713,20,,1.0,1.0,False,0,0,0.3664008527994156,,3.1429490838199854,1.3572866169270128,,,,5.101909,148.16015625,bosque46,436570,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.586393996141851,27,713,713,100,12,0,0,0.024922234006226063,2022,1659,363,1.2033736736048013,0.8771786580327898,0.46748491493053734,2,1,0,,
1336,False,35,31,17,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1336/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1336/evaluation.json,17,True,True,True,recovered,329,329,336,16,,1.0,0.967741935483871,False,0,0,0.27535558491945267,,1.7029752619564533,0.5784088340587914,,,,3.081099,129.17578125,bosque46,436571,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.4474019268527627,36,336,336,14,74,0,0,0.009227765956893563,654,410,244,0.8920564381405711,0.3948974749073386,0.1434834380634129,3,2,0,,
1337,False,28,26,14,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1337/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1337/evaluation.json,14,True,True,True,recovered,5,5,95,4,,1.0,1.0,False,0,0,0.06271052919328213,,0.6572453863918781,0.19576496072113514,,,,1.698323,121.60546875,bosque70,436572,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.5471756290644407,29,95,95,3,68,0,0,0.0034597134217619896,239,118,121,0.39929201640188694,0.0998129565268755,0.04039729107171297,2,1,0,,
1338,False,27,25,12,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1338/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1338/evaluation.json,12,True,True,True,recovered,6,6,95,2,,1.0,1.0,False,0,0,0.05755480658262968,,0.6202460741624236,0.234748805873096,,,,1.667036,122.6328125,bosque70,436573,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.5280516184866428,27,95,95,2,12,0,0,0.004008051939308643,285,192,93,0.275934049859643,0.14871819037944078,0.09541129041463137,2,1,0,,
1339,False,40,36,22,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1339/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1339/evaluation.json,22,True,True,True,recovered,347,347,1606,158,,1.0,1.0,False,0,0,1.55626779794693,,12.0449162973091,4.348009999841452,,,,14.804613999999999,241.30859375,bosque70,436574,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,10.235105454921722,41,1606,1606,96,35,0,0,0.06519761774688959,5430,3056,2374,4.58054206520319,4.21485351305455,1.347779018804431,4,2,0,,
1340,False,19,17,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1340/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1340/evaluation.json,9,True,True,True,recovered,101,101,57,1,,1.0,1.0,False,0,0,0.026001968886703253,,0.3369008000008762,0.094649997074157,,,,1.285969,120.33984375,bosque20,436576,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.2994771609082818,19,57,57,1,10,0,0,0.0019804518669843674,129,52,77,0.155383775010705,0.12189964717254043,0.017648445907980204,2,1,0,,
1341,False,16,14,4,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1341/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1341/evaluation.json,4,True,True,True,recovered,122,122,91,6,,1.0,1.0,False,0,0,0.026944986544549465,,0.41756813507527113,0.14864564780145884,,,,1.482484,121.37109375,bosque44,436577,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.32000845950096846,15,91,91,5,4,0,0,0.0036178622394800186,264,239,25,0.135458973236382,0.12328237388283014,0.05094974488019943,2,1,0,,
1342,False,10,11,3,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1342/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1342/evaluation.json,3,True,True,True,recovered,8,8,48,1,,1.0,0.8181818181818182,False,0,0,0.011606412008404732,,0.10735478578135371,0.05227391142398119,,,,1.304103,118.9453125,bosque26,436590,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.06879502767696977,10,48,48,2,2,0,0,0.0012448402121663094,72,49,23,0.032067238818854094,0.02345141116529703,0.010467224288731813,1,2,0,,
1343,False,24,22,12,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1343/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1343/evaluation.json,12,True,True,True,recovered,230,230,105,4,,1.0,1.0,False,0,0,0.0633354103192687,,0.5840071779675782,0.3877525692805648,,,,1.9370219999999998,121.4375,bosque26,436591,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.48304417496547103,25,105,105,2,12,0,0,0.0036113732494413853,255,143,112,0.3013690849766135,0.12589680636301637,0.0485754176042974,2,1,0,,
1344,False,17,16,8,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1344/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1344/evaluation.json,8,True,True,True,recovered,364,364,96,3,,1.0,1.0,False,0,0,0.0368517036549747,,0.3868110687471926,0.19515781430527568,,,,1.695802,122.60546875,bosque20,436592,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.2766059748828411,16,96,96,4,4,0,0,0.00474272295832634,372,322,50,0.12076489580795169,0.08653839910402894,0.061921547167003155,3,2,0,,
1345,False,14,13,6,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1345/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1345/evaluation.json,6,True,True,True,recovered,156,156,124,7,,1.0,1.0,False,0,0,0.04123867396265268,,0.3060475098900497,0.1386437276378274,,,,1.518502,121.31640625,bosque20,436593,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.21521106781437993,13,124,124,8,4,0,0,0.004014080855995417,295,215,80,0.0997683061286807,0.06909881252795458,0.03895159671083093,1,1,2,,
1346,False,26,30,16,False,0.875,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1346/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1346/evaluation.json,14,False,,True,recovered,279,279,192,1,,0.875,0.8666666666666667,False,0,0,0.13802016898989677,,0.6468354491516948,0.48911916883662343,,,,1.923279,122.53515625,bosque20,436594,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.5540813547559083,28,192,192,4,13,0,0,0.004336623940616846,261,184,77,0.30874799052253366,0.1277391193434596,0.10688612516969442,0,4,1,,
1347,False,22,20,9,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1347/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1347/evaluation.json,9,True,True,True,recovered,2,2,107,11,,1.0,1.0,False,0,0,0.06501285918056965,,0.5290593942627311,0.23183179693296552,,,,2.157658,123.515625,bosque20,436595,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.4376186071895063,21,107,107,8,5,0,0,0.004683712963014841,345,296,49,0.20358248660340905,0.10689615411683917,0.11747969640418887,2,1,0,,
1348,False,21,22,10,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1348/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1348/evaluation.json,10,True,True,True,recovered,121,121,181,10,,1.0,0.9090909090909091,False,0,0,0.14082650002092123,,0.6418275269679725,0.31945499405264854,,,,2.4754509999999996,124.640625,bosque20,436596,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.5131143908947706,20,181,181,16,5,0,0,0.008626640774309635,503,443,60,0.20185823226347566,0.18496059766039252,0.11397314397618175,2,3,1,,
1349,False,50,39,27,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1349/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1349/evaluation.json,27,True,True,True,recovered,164,164,236,23,,1.0,1.0,False,0,0,0.3030687188729644,,3.10159346787259,0.8455185862258077,,,,4.313594999999999,136.1796875,bosque20,436597,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.781059581786394,52,236,236,56,24,0,0,0.009706818033009768,699,501,198,1.483665061648935,1.0087796966545284,0.2629715446382761,3,1,0,,
1350,False,63,63,31,False,0.9354838709677419,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1350/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1350/evaluation.json,29,False,,True,recovered,5107,5107,1273,38,,0.9354838709677419,0.9682539682539683,True,0,0,1.8656046739779413,,14.047172394115478,8.254958395846188,,,,21.996036,264.73046875,bosque20,436598,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,10.551701916381717,65,1273,1273,100,11,602,0,0.1474576098844409,4985,2960,2025,3.828799920156598,4.338065484538674,2.2062259721569717,2,3,0,,
1351,False,85,75,51,True,1.0,complete,True,True,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1351/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1351/evaluation.json,51,True,False,False,unknown,20655,,14932,95,116,1.0,1.0,True,10,10,120.723825678695,41afe39eaf543b7371d05d25bbab26825bc65e4c59d4106d4a25f4796933690c,120.70571822393686,4.907680880278349,unfinished_cuts_resumed,89,False,117.601752,4824.58984375,bosque12,437964,,108.06465415004641,89,14932,14932,100,0,59717,0,2.829468867741525,85857,61858,23999,0.0,0.0,26.887579617090523,7,5,5,,
1352,False,36,33,19,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1352/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1352/evaluation.json,19,True,False,True,recovered,698,891,744,24,,1.0,1.0,False,0,0,0.6594182066619396,,3.7839474072679877,1.866306487005204,,,,5.885718000000001,152.77734375,bosque20,436600,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.043315222952515,38,744,744,20,41,0,0,0.02921154396608472,2191,1075,1116,1.1969139063730836,1.3619037899188697,0.4406001199968159,5,3,2,,
1353,True,46,46,24,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1353/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1353/evaluation.json,24,True,False,True,recovered,1460,1459,442,18,,1.0,1.0,False,0,0,0.5186839671805501,,4.676512873964384,2.586811611196026,,,,7.319894,164.5703125,bosque46,436601,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.5817608998622745,46,442,442,10,20,0,0,0.024637922877445817,1951,1317,634,1.3200676310807467,1.5392988619860262,0.6874278031755239,2,2,0,,
1354,False,16,20,14,False,0.6428571428571429,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1354/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1354/evaluation.json,9,False,,True,recovered,1,1,76,6,,0.6428571428571429,0.75,False,0,0,0.03744778595864773,,0.21667119092307985,0.1216285121627152,,,,1.395557,120.6015625,bosque46,436602,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.18065249314531684,17,76,76,8,6,0,0,0.0022185060661286116,150,119,31,0.09369333973154426,0.050012864638119936,0.0308223869651556,1,5,0,,
1355,True,13,13,7,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1355/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1355/evaluation.json,7,True,True,True,recovered,140,140,36,1,,1.0,1.0,False,0,0,0.01276926789432764,,0.3323919328395277,0.0827560720499605,,,,1.309807,119.703125,bosque46,436603,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.23693584487773478,12,36,36,1,1,0,0,0.0014604439493268728,105,88,17,0.06647905451245606,0.1471978034824133,0.018805537838488817,0,1,0,,
1356,True,41,41,19,True,1.0,complete,True,False,False,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1356/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1356/evaluation.json,19,True,False,True,recovered,809,252,645,10,,1.0,1.0,False,0,0,0.5958838169462979,,4.07659289217554,2.4627976820338517,,,,7.488251,168.8046875,bosque56,435981,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.1076972000300884,41,645,645,30,16,0,0,0.0298323230817914,2396,1791,605,,,,2,2,0,,
1357,True,13,13,5,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1357/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1357/evaluation.json,5,True,False,True,recovered,530,8,78,2,,1.0,1.0,False,0,0,0.02127526910044253,,0.6133118851576,0.23277709493413568,,,,1.7589160000000001,122.97265625,bosque46,436605,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.4879429880529642,11,78,78,5,3,0,0,0.005964769050478935,516,400,116,0.13299869373440742,0.2351772841066122,0.10028323484584689,5,6,0,,
